,User_name,User_location,User_verified,RT_count,Likes,Created_at,Tweets,Hashtags
0,@RitaOra,London,True,11,191,2022-01-08 20:20:55+00:00,Thank you! 💗 https://t.co/RpagCkfc9y,
1,@RitaOra,London,True,13,154,2022-01-08 20:17:35+00:00,🥰🥰🥰 https://t.co/NxbovZsvVp,
2,@RitaOra,London,True,11,176,2022-01-08 20:09:25+00:00,Thank you!! ❤️🥰 https://t.co/aOB6mvfkT4,
3,@RitaOra,London,True,34,525,2022-01-08 20:04:51+00:00,🥰💗 https://t.co/uQ4Z46lxNN,
4,@RitaOra,London,True,12,178,2022-01-08 19:48:22+00:00,💕💕💕 https://t.co/OkHaBNXHwN,
5,@RitaOra,London,True,8,145,2022-01-08 19:47:43+00:00,Thank you!!! ❤️ https://t.co/3oLmxCLdLX,
6,@RitaOra,London,True,14,150,2022-01-08 19:29:29+00:00,Thank you!!! ❤️❤️❤️ https://t.co/isWsIVAqQ9,
7,@RitaOra,London,True,14,132,2022-01-08 19:27:16+00:00,Thank you! 💗 https://t.co/ngnMmzPgWR,
8,@RitaOra,London,True,12,129,2022-01-08 19:27:11+00:00,Thank you!!! 🥰 https://t.co/R3UQcKoIuE,
9,@RitaOra,London,True,6,0,2022-01-08 19:27:02+00:00,RT @portugalritaora: miles away from home but still finding a way to have my weekend dose of laughter through the best judge on the @Masked…,
10,@RitaOra,London,True,3,18,2022-01-08 19:26:58+00:00,@portugalritaora @MaskedSingerUK ❤️,
11,@RitaOra,London,True,6,13,2022-01-08 19:21:20+00:00,@betharthur26 ❤️❤️,
12,@RitaOra,London,True,13,171,2022-01-08 19:17:56+00:00,Thank you 💕 https://t.co/6RTLvzFmVM,
13,@RitaOra,London,True,24,0,2022-01-08 19:15:17+00:00,RT @MaskedSingerUK: The Masked Movies STARTS NOW 🌟 Starring Firework 🎆 Mushroom 🍄 Lionfish 🦞 Doughnuts 🍩 AND RoboBunny 🐰 Send us YOUR GUESS…,
14,@RitaOra,London,True,30,0,2022-01-08 18:47:25+00:00,RT @MaskedSingerUK: ARE YOU READY? 🍿🥤 The SHOW starts in 1 HOUR! 🕵️‍♂️🕵️‍♀️ #MaskedSingerUK https://t.co/jzhskpyNnV,['MaskedSingerUK']
15,@RitaOra,London,True,71,1022,2022-01-08 18:00:15+00:00,Detective Rita back for week 3 on @MaskedSingerUK!! 🎭 These performances are so good! 💗 Tell me your guesses 👀 #maskedsingeruk https://t.co/QEqjvvVSpn,['maskedsingeruk']
16,@RitaOra,London,True,79,801,2022-01-07 23:29:37+00:00,Since You Been Gone on #ThatsMyJam!! Love you @kellyclarkson 💕 Can’t wait for you all to see it Monday night on @nbc!! 🎶 https://t.co/j4qNcUkfDq,['ThatsMyJam']
17,@RitaOra,London,True,81,680,2022-01-07 02:25:55+00:00,So excited @jimmyfallon! 🎤💕Catch me on an all new episode of @nbc's #ThatsMyJam Monday 10th January at 9PM ET! https://t.co/Lp0SEbENlo,['ThatsMyJam']
18,@RitaOra,London,True,37,530,2022-01-02 20:42:30+00:00,WHOS READY FOR MORE OF MY AMAZING GUESSES!! 🕵🏼‍♀️ tune in now!!! #MaskedSingerUK @ITV,['MaskedSingerUK']
19,@RitaOra,London,True,3,19,2022-01-02 20:37:42+00:00,@RitaorasAngel Don’t cry!!!,
20,@RitaOra,London,True,6,0,2022-01-02 20:33:13+00:00,"RT @portugalritaora: @ritaora always making me have a blast! 😂 YESSS to you queen! 
#MaskedSingerUk",['MaskedSingerUk']
21,@RitaOra,London,True,16,221,2022-01-02 20:32:06+00:00,Thank you so much!!!! 🥰 https://t.co/Kfuhpj31fn,
22,@RitaOra,London,True,18,258,2022-01-02 20:31:47+00:00,❤️❤️ https://t.co/OLRWMdLrgo,
23,@RitaOra,London,True,5,0,2022-01-02 20:31:38+00:00,RT @julierice2000: #TheMaskedSingerUK I love @ThisisDavina &amp; @RitaOra ❤❤,['TheMaskedSingerUK']
24,@RitaOra,London,True,8,36,2022-01-02 20:31:20+00:00,@MiaThomson16 I miss you guys too!!! ❤️❤️❤️,
25,@RitaOra,London,True,12,181,2022-01-02 20:30:54+00:00,🥰 thank you!!! https://t.co/qMKHDAkOJ6,
26,@RitaOra,London,True,4,13,2022-01-02 20:30:32+00:00,@nataliabxd 🥰🥰🥰,
27,@RitaOra,London,True,17,206,2022-01-02 20:29:41+00:00,Thank you!!!! 🥰🥰🥰 https://t.co/nBNeYa8JXD,
28,@RitaOra,London,True,16,0,2022-01-02 20:29:17+00:00,RT @lauralovesora: @RitaOra serving the best looks of 2022!🔥 girl you’re slayin!! #TheMaskedSinger https://t.co/HhDOTTqhW5,['TheMaskedSinger']
29,@RitaOra,London,True,46,0,2022-01-02 20:19:14+00:00,RT @MaskedSingerUK: Who's YOUR FAVOURITE so far? 🎭🤩  @RitaOra #MaskedSingerUK https://t.co/PQQ0HRxmfZ,['MaskedSingerUK']
30,@RitaOra,London,True,33,0,2022-01-02 20:01:55+00:00,RT @MaskedSingerUK: Hellloooo @RitaOra 👋🎭 We'll be ON YOUR SCREEN in just 5 MINUTES 😍💫 #MaskedSingerUK https://t.co/ay2KhkV5nl,['MaskedSingerUK']
31,@RitaOra,London,True,31,0,2022-01-02 18:32:20+00:00,RT @MaskedSingerUK: 1 HOUR TO GO 🚨 Who's watching THE MASKED SINGER at 7:30pm? 🎭🤩 #MaskedSingerUK https://t.co/xXJN5aXm83,['MaskedSingerUK']
32,@RitaOra,London,True,87,1138,2022-01-02 18:00:00+00:00,Episode 2 of @MaskedSingerUK is on @ITV tonight!! 🌟💫 Let’s go!! #MaskedSingerUK https://t.co/0M9kO6gplF,['MaskedSingerUK']
33,@RitaOra,London,True,42,0,2022-01-01 19:26:41+00:00,RT @MaskedSingerUK: Time to get YOURSELF A DRINK ☕️ The Masked Singer is ABOUT TO START 🕵️‍♀️🎭🕵️‍♂️ #MaskedSingerUK https://t.co/BNfFz3O1uW,['MaskedSingerUK']
34,@RitaOra,London,True,155,2087,2022-01-01 18:00:01+00:00,Happy New Year!!! Walking into 2022 like… @MaskedSingerUK tonight on @ITV!! 🎭 Who’s going to be watching?! 💕 #maskedsingeruk https://t.co/95Veqik604,['maskedsingeruk']
35,@RitaOra,London,True,22,0,2022-01-01 16:33:10+00:00,RT @RitaOraDailyUK: Who’s ready to see @RitaOra tonight on @MaskedSingerUK Series 3? https://t.co/1LLkSzYEhw,
36,@RitaOra,London,True,78,0,2022-01-01 11:24:06+00:00,RT @MaskedSingerUK: HAPPY NEW YEAR 🎆 Are you READY for a BIG WEEKEND? 🕵️‍♀️🕵️‍♂️ The Masked Singer Is BACK 🎭 TONIGHT 7pm and TOMORROW 7:30p…,
37,@RitaOra,London,True,56,0,2021-12-28 06:19:52+00:00,"RT @iHeartRadio: Who else could use some Monday Motivation this am!? 🎶❤️ @RitaOra 

Listen to all your favorite workout hits to start your…",
38,@RitaOra,London,True,49,0,2021-12-28 06:19:46+00:00,RT @officialcharts: 10 Years of the Number 1 Award: @RitaOra breaks through and delivers the UK’s first ever drum &amp; bass Number 1 with @DJF…,
39,@RitaOra,London,True,49,0,2021-12-22 23:46:46+00:00,"RT @iHeartRadio: It's giving what it's supposed to give 🔥❤️

Listen to @RitaOra radio: https://t.co/JRTZxuUjvO

[📷: Lester Jones] https://t…",
40,@RitaOra,London,True,90,590,2021-12-21 23:06:52+00:00,have you seen the Follow Me video?! 🌟🦋 @SamFeldtMusic https://t.co/ILnW0N70GD https://t.co/ZqMoAnkXzP,
41,@RitaOra,London,True,3,16,2021-12-21 17:45:45+00:00,@rexhabots @SamFeldtMusic Thank you 🥰,
42,@RitaOra,London,True,1,4,2021-12-21 17:45:25+00:00,@villaredhouse @SamFeldtMusic Thank you!!!!,
43,@RitaOra,London,True,2,11,2021-12-21 17:44:56+00:00,@redsaint991 @SamFeldtMusic 🥰Thank you so much!!,
44,@RitaOra,London,True,5,18,2021-12-21 17:44:20+00:00,@0NLYW4NTYOU @SamFeldtMusic I love you too❤️❤️❤️,
45,@RitaOra,London,True,111,1294,2021-12-20 15:42:05+00:00,My good friend @charli_xcx asked me to be on her podcast Charli XCX's Best Song Ever 🥰 So if you wanna know my picks listen now on bbc sounds!!! https://t.co/DflqGp2Eoa https://t.co/z0nLnT78BH,
46,@RitaOra,London,True,146,1850,2021-12-18 17:05:48+00:00,"always thinking about these boots 😍 who’s seen the Follow Me music video?! 💫❤️ @SamFeldtMusic 

https://t.co/ILnW0N70GD https://t.co/o8egfniGAe",
47,@RitaOra,London,True,26,0,2021-12-18 03:20:28+00:00,"RT @hitsradiouk: .@SamFeldtMusic &amp; @RitaOra have teamed up for this incredible track ‘Follow Me’ ❤️

Hear it this Sunday on #TheUKChartShow…",['TheUKChartShow']
48,@RitaOra,London,True,128,692,2021-12-17 17:01:18+00:00,The Follow Me music video is out!!! 💙 Thank you so much @SamFeldtMusic for having me on such an amazing song 🔥 What’s your fav part of the video?! https://t.co/oPptunWz4n https://t.co/Wufrzj8NbT,
49,@RitaOra,London,True,80,586,2021-12-16 22:01:52+00:00,How about tomorrow?! 🎉 @SamFeldtMusic https://t.co/oAXcdrGfPg,
50,@RitaOra,London,True,82,451,2021-12-16 21:43:36+00:00,Follow Me music video out tomorrow at 9AM ET on YouTube!! ♥️🦋 @SamFeldtMusic https://t.co/8Ejeet1Qb8,
51,@RitaOra,London,True,38,0,2021-12-12 19:42:17+00:00,"RT @SamFeldtMusic: 1.000.000+ on @Spotify over the weekend! 🥺

#FollowMe @RitaOra https://t.co/ViQt0M8JQO",['FollowMe']
52,@RitaOra,London,True,44,307,2021-12-12 19:41:21+00:00,"Omg!! So glad you guys are loving Follow Me 💕💫 @SamFeldtMusic 

https://t.co/siwnEz5abp https://t.co/xrLDEyOIPG",
53,@RitaOra,London,True,34,0,2021-12-12 18:27:35+00:00,"RT @pandoramusic: .@RitaOra and @SamFeldtMusic come together for ""Follow Me"" ✨ Listen now on Tropical House: https://t.co/9zdsuK4yQk https:…",
54,@RitaOra,London,True,1,9,2021-12-12 09:58:40+00:00,@charcripps @Independent ❤️ thank you,
55,@RitaOra,London,True,49,387,2021-12-11 22:41:17+00:00,"I’m proud to support @UNICEF, an organisation that’s been supporting children for 75 years! Check out their film to learn how they’re continuing to support children during COVID-19
 
#UNICEF75 https://t.co/2H6edOBgjx",['UNICEF75']
56,@RitaOra,London,True,45,359,2021-12-10 20:37:31+00:00,Thank you so much @amazonmusic 💜💜💜 https://t.co/TeijsqCZ1S https://t.co/UqruROLTgG,
57,@RitaOra,London,True,63,663,2021-12-10 20:01:43+00:00,"Thank you Spotify!! 💫💕 @Spotify @SamFeldtMusic 

https://t.co/eFNuAT6kWp https://t.co/MITvNl2MxA",
58,@RitaOra,London,True,1,13,2021-12-10 19:57:51+00:00,@xleahnap Thank you!! 💗💗💗,
59,@RitaOra,London,True,39,365,2021-12-10 19:01:27+00:00,"💗🌟 @pandoramusic 

https://t.co/sPEvlx0K7t https://t.co/rjAQNpoHFe",
60,@RitaOra,London,True,156,1701,2021-12-10 17:26:58+00:00,Follow Me with @SamFeldtMusic is out now!!! We had so much fun on this one 💕🔥 I hope you love it as much as we do 🤩 go stream!! https://t.co/GijsbGNl3u,
61,@RitaOra,London,True,25,0,2021-12-10 09:01:27+00:00,"RT @SamFeldtMusic: So f*cling awesome reading all your first reactions to Follow Me with @RitaOra ♥️

Thank you so much for your support. W…",
62,@RitaOra,London,True,3,23,2021-12-10 08:57:06+00:00,@Riitaxora @SamFeldtMusic ❤️,
63,@RitaOra,London,True,1,11,2021-12-10 08:56:10+00:00,@roararepublic ❤️❤️❤️🎉🎉,
64,@RitaOra,London,True,33,0,2021-12-10 08:55:59+00:00,"RT @RitaOraEU: 🎵 | @SamFeldtMusic’s &amp; @RitaOra’s “Follow Me” is OUT NOW!

Buy | Stream it using the link below:

🔗 — https://t.co/bN0KACyoa…",
65,@RitaOra,London,True,17,0,2021-12-10 08:55:56+00:00,RT @Charts_Ora: @PopCrave @RitaOraEU @SamFeldtMusic @RitaOra Stream “Follow Me” here: https://t.co/lqAgM2AkaH,
66,@RitaOra,London,True,2,12,2021-12-10 08:55:45+00:00,@wideawakeora ❤️❤️❤️,
67,@RitaOra,London,True,2,13,2021-12-10 08:55:33+00:00,@amiemareew @SamFeldtMusic 😂😂🥰🥰 thank you!!!!,
68,@RitaOra,London,True,11,0,2021-12-10 08:55:26+00:00,"RT @amiemareew: Me holding my pride and joy, this is my life now: @RitaOra @SamFeldtMusic 👏🏻👏🏻 https://t.co/NO45xbf7ez",
69,@RitaOra,London,True,41,213,2021-12-10 08:10:40+00:00,https://t.co/siwnEz5abp https://t.co/65u7AZC77q,
70,@RitaOra,London,True,190,0,2021-12-09 19:05:42+00:00,RT @MaskedSingerUK: WE ARE  BACK 🤩🎭 Add 'BECOME A DETECTIVE' to your New Year's Resolutions 👀📝 because The Masked Singer is back on JANUARY…,
71,@RitaOra,London,True,171,741,2021-12-08 20:34:17+00:00,"Friday. @SamFeldtMusic 

https://t.co/iXI518f6te https://t.co/TJHsMmLQCW",
72,@RitaOra,London,True,37,442,2021-12-02 22:38:14+00:00,Done 💕💗 @SamFeldtMusic https://t.co/4KjLFFdjCr,
73,@RitaOra,London,True,235,3921,2021-11-29 20:00:28+00:00,Cosmic 💙⭐️💫 https://t.co/QuZcVidyzQ,
74,@RitaOra,London,True,333,4730,2021-11-29 01:06:29+00:00,Urime dita e flamurit!!!! Happy Independence Day Albania! 🇦🇱 🇦🇱 🇦🇱 https://t.co/g9QwkK4lo2,
75,@RitaOra,London,True,3,10,2021-11-23 15:03:24+00:00,@whitneyOraaa ❤️❤️❤️❤️❤️,
76,@RitaOra,London,True,51,0,2021-11-23 15:02:32+00:00,RT @MiaThomson16: Happy 3 years of #Phoenix this album has and still brings me so much joy and tears! What a MASTERPIECE!! A album that I w…,['Phoenix']
77,@RitaOra,London,True,3,22,2021-11-23 15:02:21+00:00,@RitaOrasWifeyy I miss all of you!!!,
78,@RitaOra,London,True,3,22,2021-11-23 15:01:42+00:00,@RitaOraBRs ❤️❤️❤️❤️❤️,
79,@RitaOra,London,True,6,58,2021-11-23 15:00:45+00:00,@RitaOraEU 🥰🥰🥰🥰,
80,@RitaOra,London,True,76,0,2021-11-23 15:00:38+00:00,"RT @RitaOraEU: ☄️| 3 years ago @RitaOra released her then anticipated sophomore album “Phoenix”.

“Phoenix” spawned three top ten UK single…",
81,@RitaOra,London,True,2,9,2021-11-23 15:00:22+00:00,@ryj0303 💕💕💕,
82,@RitaOra,London,True,4,14,2021-11-23 15:00:10+00:00,@0NLYW4NTYOU 💗💗💗 thank youuu!!!!,
83,@RitaOra,London,True,3,10,2021-11-23 14:59:46+00:00,@xleahnap 💕💕💕,
84,@RitaOra,London,True,8,41,2021-11-23 14:59:17+00:00,@MiaThomson16 I love you guys too thank you so much!!!! 🥰🥰🥰,
85,@RitaOra,London,True,156,2723,2021-11-16 22:27:58+00:00,Lady in pink🎀 https://t.co/tq2AztyfvD,
86,@RitaOra,London,True,145,2026,2021-11-16 15:24:37+00:00,British Artistic Icon Award ⚡️✨💎 so honoured thank you so much for having me British Luxury Awards!!!! https://t.co/a6evFxjOOO,
87,@RitaOra,London,True,101,0,2021-11-15 00:47:59+00:00,RT @MTV: 💗 @RitaOra 💗 #MTVEMA https://t.co/ZUHreU3Q20,['MTVEMA']
88,@RitaOra,London,True,62,0,2021-11-14 19:22:46+00:00,RT @mtvnl: AHH #RitaOra HAS ARRIVED 🦢 #MTVEMA @mtvema @RitaOra RitaBots https://t.co/n7kvR6rvro,"['RitaOra', 'MTVEMA']"
89,@RitaOra,London,True,123,0,2021-11-14 19:22:33+00:00,RT @MTVUK: Shout out to @ritaora and @taikawaititi being loved-up on the #MTVEMA red carpet 💕 https://t.co/fkO0YLiwXd,['MTVEMA']
90,@RitaOra,London,True,2,8,2021-11-11 21:54:21+00:00,@roararepublic @mtvema 🥰🥰,
91,@RitaOra,London,True,4,18,2021-11-11 21:54:16+00:00,@RitaOraDailyUK @mtvema Thank you ❤️❤️❤️,
92,@RitaOra,London,True,1,5,2021-11-11 21:54:12+00:00,@alexademies @mtvema I love you too 🥰🥰,
93,@RitaOra,London,True,87,866,2021-11-11 15:42:15+00:00,See you Sunday @mtvema!!! 💞😍✨ #MTVEMA https://t.co/q4TVKYAMFU,['MTVEMA']
94,@RitaOra,London,True,194,3297,2021-11-05 23:17:41+00:00,Remember remember the 5th of November 💥 happy weekend lovers! https://t.co/844Kd0n13s,
95,@RitaOra,London,True,5,16,2021-11-05 18:12:44+00:00,@joaojaneholland Thank you! I love you too ❤️❤️❤️,
96,@RitaOra,London,True,5,15,2021-11-05 18:12:39+00:00,@betharthur26 Thank you!!!!,
97,@RitaOra,London,True,3,20,2021-11-04 23:12:17+00:00,@shinelikerita 💕💕💕,
98,@RitaOra,London,True,93,1743,2021-11-04 23:11:12+00:00,love a transformation 🤩😻 https://t.co/jW92IBTA0w,
99,@RitaOra,London,True,4,16,2021-11-04 22:50:16+00:00,@_xFran ❤️❤️❤️❤️,
100,@RitaOra,London,True,64,1277,2021-11-04 06:52:51+00:00,❤️❤️❤️ https://t.co/eM2AQBOAac,
101,@RitaOra,London,True,6,27,2021-11-03 18:58:59+00:00,@colleensrita 🥰 Thank you so much!!,
102,@RitaOra,London,True,3,9,2021-11-03 18:58:53+00:00,@eicsoty 🥰🥰🥰,
103,@RitaOra,London,True,46,0,2021-10-26 14:50:27+00:00,"RT @Pirelli: Ever travelling. Such is the life of the artist @ritaora
#PirelliCalendar #Pirelli #ritaora #bryanadams https://t.co/NZBbVYvEpb","['PirelliCalendar', 'Pirelli', 'ritaora', 'bryanadams']"
104,@RitaOra,London,True,166,1959,2021-10-22 18:06:55+00:00,Poison trend I love your all using my song!! - let's goooo!!! #poison https://t.co/QChoK6cGOT,['poison']
105,@RitaOra,London,True,6,28,2021-10-21 21:28:24+00:00,@joaojaneholland ❤️❤️❤️🥰 thank you!!!,
106,@RitaOra,London,True,144,2186,2021-10-19 19:36:17+00:00,🕊Congratulations @Disney and @Marvel on the @TheEternals release!! https://t.co/YvOMbmt1Ey,
107,@RitaOra,London,True,246,4201,2021-10-19 16:45:06+00:00,Be kind to your neighbour. 🥰 https://t.co/0jcr4ANEkz,
108,@RitaOra,London,True,376,8175,2021-10-11 11:48:00+00:00,Smiles all around 😌 I hope you all had an amazing weekend ❤️ https://t.co/LzO8zwrfYF,
109,@RitaOra,London,True,87,0,2021-10-11 07:19:12+00:00,"RT @TheVoiceAU: They're BACK! 🤩✨

@RitaOra, @KeithUrban, @GuySebastian and @jessicamauboy are returning as your Coaches for #TheVoiceAU 202…",['TheVoiceAU']
110,@RitaOra,London,True,103,1247,2021-10-07 18:54:05+00:00,THANK YOU so much @ALEXVAUTHIER for my custom made look for Paris! Living my best cowboy boot fluffy life 🖤 https://t.co/xa7QbKjFro,
111,@RitaOra,London,True,54,0,2021-10-04 06:31:24+00:00,RT @MIUMIUofficial: Dazzling in the city of lights. @RitaOra wore a #MiuMiu jumpsuit made in black tulle with a black silk cady bustier emb…,['MiuMiu']
112,@RitaOra,London,True,55,423,2021-10-03 16:12:32+00:00,My ultimate self care guide brought to you by @vogueaustralia!! Thanks for having me 🥰 https://t.co/l4v8AOqglZ,
113,@RitaOra,London,True,108,0,2021-10-02 13:02:12+00:00,"RT @BRITs: 💕 'Girls', the bop from @RitaOra, @iamcardib, @BebeRexha, and @charli_xcx has gone #BRITcertified Gold! 📀 https://t.co/WuSirTcJxi",['BRITcertified']
114,@RitaOra,London,True,74,0,2021-10-01 15:28:28+00:00,"RT @Fendi: Two icons. One unmistakable setting. As the sun sets over the Eiffel Tower, Rita Ora wears a bespoke and enigmatic #Fendi look b…",['Fendi']
115,@RitaOra,London,True,43,0,2021-10-01 15:28:24+00:00,"RT @Fendi: A legendary location calls for a legendary look to match. At the iconic Eiffel Tower in Paris, Rita Ora wears a bespoke #Fendi d…",['Fendi']
116,@RitaOra,London,True,144,1498,2021-10-01 15:26:10+00:00,Thank you so much @Fendi and Kim Jones for this incredible custom master piece for my Paris Performance film! ✨🤍 you really know how to make a girl feel like a princess 🤍 THANK YOU https://t.co/0fT0ueVmJj,
117,@RitaOra,London,True,31,0,2021-09-30 22:09:09+00:00,RT @wmag: .@RitaOra opens up about her skin care routine and the one thing that gives her a confidence boost. Read our interview with the s…,
118,@RitaOra,London,True,31,0,2021-09-30 22:09:07+00:00,RT @NRJhitmusiconly: 🔥 @RitaOra sera en concert livestream ce soir avec #NRJ du haut de la Tour Eiffel 😍 Ça va être INCROYABLE ! Vous avez…,['NRJ']
119,@RitaOra,London,True,108,1078,2021-09-30 20:44:00+00:00,Thank you so much to everyone who watched #RitainParis!! The film will run again today at 10pm and 11pm BST all on the site!! Anyone who got tickets or coupons can watch it on demand at https://t.co/LssCyO85eK until end of day on Sunday!! 🇫🇷❤️🎉🥰 https://t.co/YIBq4kPVsU,['RitainParis']
120,@RitaOra,London,True,4,22,2021-09-30 19:57:29+00:00,@RitaOraDailyUK Yes 🥰,
121,@RitaOra,London,True,5,21,2021-09-30 19:55:36+00:00,@ORAFanUK Thank you and everyone for watching!!!,
122,@RitaOra,London,True,19,0,2021-09-30 19:55:19+00:00,"RT @ifonlypeach: Anywhere away with you, actually in Paris 🤍

#RitaInParis @RitaOra https://t.co/ef0dkj1y2q",['RitaInParis']
123,@RitaOra,London,True,2,11,2021-09-30 19:55:13+00:00,@ifonlypeach 🇫🇷❤️❤️❤️❤️,
124,@RitaOra,London,True,2,7,2021-09-30 19:54:44+00:00,@jsnakehole934 Thank you!!,
125,@RitaOra,London,True,2,13,2021-09-30 19:54:33+00:00,@gcciflavor Yessss!!! ❤️❤️❤️❤️,
126,@RitaOra,London,True,3,16,2021-09-30 19:54:20+00:00,@xleahnap Thank you soo much 🥰🥰🥰,
127,@RitaOra,London,True,17,0,2021-09-30 19:44:24+00:00,RT @lauralovesora: Couldn’t be any prouder🥰 @RitaOra YOU’RE AMAZING QUEEN!❤️❤️❤️ https://t.co/Qt6W59VJlj,
128,@RitaOra,London,True,11,0,2021-09-30 19:39:13+00:00,"RT @thisis_charlY: i've seen so many online concerts the past months but this is by far the best one 
no one's doing it like our girl @Rita…",
129,@RitaOra,London,True,9,0,2021-09-30 19:38:53+00:00,RT @RitaOra_Sp: Goooooo!!!! #RitaInParis @RitaOra  !!!!!!!!¡ https://t.co/RBEJLAAy7j,['RitaInParis']
130,@RitaOra,London,True,11,0,2021-09-30 19:38:50+00:00,"RT @colleensrita: @RitaOra i love you so much u should be very proud of yourself and ur team :,) https://t.co/220uLsRS0C",
131,@RitaOra,London,True,21,0,2021-09-30 19:38:46+00:00,RT @lauralovesora: AMAZING❤️ @RitaOra missed hearing you sing live so much!❤️❤️❤️ https://t.co/pKZb4FRgTR,
132,@RitaOra,London,True,7,14,2021-09-30 19:28:46+00:00,@colleensrita 🥰🥰🥰,
133,@RitaOra,London,True,7,17,2021-09-30 19:26:43+00:00,@betharthur26 Thank you!!!!,
134,@RitaOra,London,True,7,22,2021-09-30 19:16:39+00:00,@colleensrita THANK YOU!!! I miss you guys too!!! ❤️🥰,
135,@RitaOra,London,True,3,19,2021-09-30 19:13:45+00:00,@thisis_charlY 🔥🔥🔥🥰,
136,@RitaOra,London,True,3,8,2021-09-30 19:12:49+00:00,@Sasseeloo ❤️❤️❤️,
137,@RitaOra,London,True,3,7,2021-09-30 19:12:36+00:00,@GrahamCam94 Thank you!! ❤️,
138,@RitaOra,London,True,14,0,2021-09-30 19:12:08+00:00,RT @RitaOra_Sp: #RitaInParis @RitaOra @LancomeNews @rociiito1985 @ariadnapeidro @miriam_ora Vamos!!!! https://t.co/nmfG9dgP2H,['RitaInParis']
139,@RitaOra,London,True,27,0,2021-09-30 16:34:05+00:00,"RT @ORAFanUK: SO EXCITED FOR THE RITA ORA SHOW TONIGHT @RitaOra it’s gonna be the best thing ever. ❤️❤️

https://t.co/aLgleecW9L https://t.…",
140,@RitaOra,London,True,101,1149,2021-09-30 08:57:09+00:00,Showday! Join me tonight https://t.co/LssCyO85eK 🎼🍿🤍🎥 https://t.co/pbayDoCuoR,
141,@RitaOra,London,True,38,0,2021-09-29 21:22:31+00:00,"RT @TicketmasterUK: TOMORROW: @RitaOra has announced an exclusive night of live music, dance and fashion on 30 Sept 2021, all set against t…",
142,@RitaOra,London,True,91,710,2021-09-29 19:13:08+00:00,The time has finally come!! 🇫🇷❣️❤️ Join me TOMORROW! Head to my Insta stories for the time it premieres in your city! #RitaInParis https://t.co/LssCyO85eK https://t.co/NehAhaRx18,['RitaInParis']
143,@RitaOra,London,True,150,1958,2021-09-29 16:33:08+00:00,Showtime awaits 🎥🎼🍿🤍🎫 get ready 🎼 https://t.co/DEgXZ98pHH,
144,@RitaOra,London,True,137,1373,2021-09-29 08:49:04+00:00,"Oooooh la la! My Eiffel Tower adventure starts with @nylonfrance, the performance film release is out tomorrow eek! thanks so much for having me 🇫🇷❣️ https://t.co/bwGfLGbbZZ",
145,@RitaOra,London,True,99,756,2021-09-28 17:15:15+00:00,2 days until the release!! Who has tickets?!!! ✨⭐️ https://t.co/CxcGHLDw7R https://t.co/j6UK3xjVUO,
146,@RitaOra,London,True,50,0,2021-09-27 20:43:37+00:00,"RT @vogueaustralia: Vogue's October issue, starring @RitaOra, is on sale today! Inside this month's music issue, guest edited by @LindaMari…",
147,@RitaOra,London,True,87,736,2021-09-27 17:25:41+00:00,OUT TODAY!! I had the most wonderful time with @vogueaustralia thank you sooo much for having me! 💙🇦🇺 https://t.co/Bc7SkDF7V5 https://t.co/5icXtQIGA9,
148,@RitaOra,London,True,106,788,2021-09-26 19:53:44+00:00,4 more days until my Eiffel Tower performance film is released!! aaaahhh cannot wait for you to see!!!✨❣️🇫🇷#RitainParis https://t.co/LssCyO85eK https://t.co/biOwA1CZLY,['RitainParis']
149,@RitaOra,London,True,95,671,2021-09-25 19:07:35+00:00,"5 DAYSSS TO GO!!! #RitainParis 🇫🇷 released very soon, tickets on sale now!! https://t.co/kBTU9T6Opc https://t.co/KPiA3Amf1A",['RitainParis']
150,@RitaOra,London,True,76,553,2021-09-24 19:53:30+00:00,"You had me at Bonjour! 🌹❤️💋❣️
6 DAYS until my the release of my performance film!!!! #RitaInParis have you got your tickets?? https://t.co/LssCyO85eK 🥰 https://t.co/4Uka3iDjts",['RitaInParis']
151,@RitaOra,London,True,138,845,2021-09-23 18:04:51+00:00,"Ready, Set, Paris... only ONE WEEK until my Paris performance film!!! 🇫🇷 
https://t.co/LssCyOpG6i https://t.co/5CdrGtGLI8",
152,@RitaOra,London,True,127,1142,2021-09-22 17:01:56+00:00,Ooh la la 8 days until my performance film is released!! Have you got your tickets? https://t.co/LssCyOpG6i … J'adore Paris!  🇫🇷💙🤍❤️ https://t.co/SJRA1z7ox2,
153,@RitaOra,London,True,145,914,2021-09-21 16:59:57+00:00,LET YOU LOVE ME 💫✨ came out 3 years ago today! It’s on the setlist for my Paris film performance … can you guess what other songs of mine are on there?! 🤩 get your tickets here: https://t.co/LssCyOpG6i https://t.co/59EH02DO88,
154,@RitaOra,London,True,79,766,2021-09-20 13:40:51+00:00,Vogue Australia has been a complete dream ☁️ I can't thank you enough for having me and everyone making me feel so welcome in this beautiful country! @vogueaustralia issue out 27th September https://t.co/MQxlQxH0Is https://t.co/qrgRA4b7Jr,
155,@RitaOra,London,True,61,543,2021-09-19 10:07:23+00:00,Read the full article here!!!: https://t.co/nFxkt25Ey9 https://t.co/cLRV5bTQWr,
